Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Tgt,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
143,Henry Ellard,WAS,WR,36.0,16.0,0.0,0.0,0.0,0.0,65.0,32.0,15.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,4.0,104.5,485,4.0,0.0,0.0,30.3125,30.3125,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,2.0,0.4923076923076923,88.5,5.53125
144,Michael Westbrook,WAS,WR,25.0,13.0,0.0,0.0,0.0,0.0,92.0,34.0,16.44,0.0,0.0,0.0,0.0,0.0,-11.0,0.0,3.0,559.0,3.0,106.8,548,3.0,0.0,-0.8461538461538461,43.0,42.153846153846146,0.0,0.0,0.2307692307692308,0.2307692307692308,-3.6666666666666665,0.0,0.0,0.0,2.6153846153846154,0.3695652173913043,89.8,6.907692307692307
145,Karl Williams,TAM,WR,26.0,16.0,0.0,0.0,0.0,0.0,55.0,33.0,14.73,5.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,486.0,4.0,102.1,491,4.0,0.0,0.3125,30.375,30.6875,0.0,0.0,0.25,0.25,5.0,0.0,0.0,0.0,2.0625,0.6,85.6,5.35
146,Lamar Smith,SEA,RB,27.0,12.0,0.0,0.0,0.0,0.0,28.0,23.0,7.96,0.0,0.0,0.0,0.0,0.0,392.0,2.0,91.0,183.0,0.0,92.5,575,2.0,0.0,32.666666666666664,15.25,47.91666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,4.307692307692308,0.0,0.0,0.0,1.9166666666666667,0.8214285714285714,81.0,6.75
147,Kevin Turner,PHI,RB,28.0,16.0,0.0,0.0,0.0,0.0,62.0,48.0,9.23,1.0,1.0,0.0,0.0,0.0,96.0,0.0,18.0,443.0,3.0,117.9,539,3.0,0.0,6.0,27.6875,33.6875,0.0,0.0,0.1875,0.1875,5.333333333333333,0.0,0.0,0.0,3.0,0.7741935483870968,93.9,5.86875
148,Stan Humphries,SDG,QB,32.0,8.0,121.0,225.0,1488.0,6.0,0.0,0.0,0.0,7.0,5.0,1488.0,5.0,225.0,24.0,0.0,13.0,0.0,0.0,59.920000000000016,24,0.0,186.0,3.0,0.0,3.0,0.625,0.0,0.0,0.0,1.8461538461538465,0.5377777777777778,12.297520661157026,6.613333333333332,0.0,0.0,59.92,7.49
149,Tommy Vardell,DET,RB,28.0,16.0,0.0,0.0,0.0,0.0,30.0,16.0,13.63,1.0,1.0,0.0,0.0,0.0,122.0,6.0,32.0,218.0,0.0,84.0,340,6.0,0.0,7.625,13.625,21.25,0.0,0.375,0.0,0.375,3.8125,0.0,0.0,0.0,1.0,0.5333333333333333,76.0,4.75
150,Charles Johnson,PIT,WR,25.0,13.0,0.0,0.0,0.0,0.0,91.0,46.0,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,2.0,114.8,568,2.0,0.0,0.0,43.69230769230769,43.69230769230769,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,3.5384615384615383,0.5054945054945055,91.8,7.061538461538461
151,Eric Metcalf,SDG,WR,29.0,16.0,0.0,0.0,0.0,0.0,77.0,40.0,14.4,4.0,4.0,0.0,0.0,0.0,-5.0,0.0,3.0,576.0,2.0,101.1,571,2.0,0.0,-0.3125,36.0,35.6875,0.0,0.0,0.125,0.125,-1.6666666666666667,0.0,0.0,0.0,2.5,0.5194805194805194,81.1,5.06875
152,Greg Hill,KAN,RB,25.0,16.0,0.0,0.0,0.0,0.0,24.0,12.0,10.5,1.0,0.0,0.0,0.0,0.0,550.0,0.0,157.0,126.0,0.0,79.6,676,0.0,0.0,34.375,7.875,42.25,0.0,0.0,0.0,0.0,3.5031847133757963,0.0,0.0,0.0,0.75,0.5,73.6,4.6
153,Chris Sanders,TEN,WR,25.0,15.0,0.0,0.0,0.0,0.0,64.0,31.0,16.06,1.0,1.0,0.0,0.0,0.0,-8.0,0.0,1.0,498.0,3.0,96.0,490,3.0,0.0,-0.5333333333333333,33.2,32.666666666666664,0.0,0.0,0.2,0.2,-8.0,0.0,0.0,0.0,2.066666666666667,0.484375,80.5,5.366666666666666
154,Dave Brown,NYG,QB,27.0,7.0,93.0,180.0,1023.0,3.0,0.0,0.0,0.0,1.0,2.0,1023.0,5.0,180.0,29.0,1.0,17.0,0.0,0.0,59.82,29,1.0,146.14285714285714,4.142857142857143,0.0,4.142857142857143,0.7142857142857143,0.14285714285714285,0.0,0.14285714285714285,1.7058823529411764,0.5166666666666667,11.0,5.683333333333334,0.0,0.0,59.81999999999999,8.545714285714284
155,Jeff Graham,NYJ,WR,28.0,16.0,0.0,0.0,0.0,0.0,91.0,42.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,2.0,108.2,542,2.0,0.0,0.0,33.875,33.875,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,2.625,0.4615384615384616,87.2,5.45
156,Charles Jordan,MIA,WR,28.0,14.0,0.0,0.0,0.0,0.0,55.0,27.0,17.44,2.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,471.0,3.0,93.3,483,3.0,0.0,0.8571428571428571,33.642857142857146,34.5,0.0,0.0,0.21428571428571427,0.21428571428571427,4.0,0.0,0.0,0.0,1.9285714285714288,0.4909090909090909,79.80000000000003,5.700000000000001
157,Freddie Solomon,PHI,WR,25.0,15.0,0.0,0.0,0.0,0.0,51.0,29.0,15.69,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,3.0,90.5,455,3.0,0.0,0.0,30.33333333333333,30.33333333333333,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,1.9333333333333331,0.5686274509803921,76.0,5.066666666666666
158,Eric Zeier,BAL,QB,25.0,5.0,67.0,116.0,958.0,1.0,0.0,0.0,0.0,3.0,3.0,958.0,7.0,116.0,17.0,0.0,10.0,0.0,0.0,60.02,17,0.0,191.6,3.4,0.0,3.4,1.4,0.0,0.0,0.0,1.7,0.5775862068965517,14.298507462686567,8.258620689655173,0.0,0.0,60.02000000000001,12.004
159,Jerald Moore,STL,RB,23.0,9.0,0.0,0.0,0.0,0.0,12.0,8.0,8.63,4.0,2.0,0.0,0.0,0.0,380.0,3.0,104.0,69.0,0.0,66.9,449,3.0,0.0,42.22222222222222,7.666666666666668,49.88888888888889,0.0,0.3333333333333333,0.0,0.3333333333333333,3.6538461538461537,0.0,0.0,0.0,0.8888888888888888,0.6666666666666666,62.90000000000001,6.98888888888889
160,Steve Beuerlein,CAR,QB,32.0,7.0,89.0,153.0,1032.0,3.0,0.0,0.0,0.0,1.0,1.0,1032.0,6.0,153.0,32.0,0.0,4.0,0.0,0.0,60.48,32,0.0,147.42857142857142,4.571428571428571,0.0,4.571428571428571,0.8571428571428571,0.0,0.0,0.0,8.0,0.5816993464052288,11.595505617977526,6.745098039215686,0.0,0.0,60.48,8.64
161,Craig Whelihan,SDG,QB,26.0,9.0,118.0,237.0,1357.0,10.0,0.0,0.0,0.0,7.0,3.0,1357.0,6.0,237.0,29.0,0.0,13.0,0.0,0.0,55.18,29,0.0,150.77777777777774,3.2222222222222223,0.0,3.2222222222222223,0.6666666666666666,0.0,0.0,0.0,2.230769230769231,0.4978902953586498,11.5,5.725738396624472,0.0,0.0,55.18000000000001,6.131111111111113
