Unnamed: 0,Player,Tm,Pos,Age,G,Cmp,Att,Yds,Int,Rec,Y/R,Fumbles,FumblesLost,PassingYds,PassingTD,PassingAtt,RushingYds,RushingTD,RushingAtt,ReceivingYds,ReceivingTD,FantasyPoints,Tgt,FlexYds,FlexTDs,avgPassYds,avgRushYds,avgRecYds,avgFlexYds,avgPassTDs,avgRushTDs,avgRecTDs,avgFlexTDs,ydsPerRushAtt,cmpPercentage,ydsPerPassCmp,ydsPerPassAtt,avgRecs,catchPercentage,fantasyPts,avgFantasyPts
131,Brian Sipe,CLE,QB,28.0,9.0,112.0,195.0,1233.0,14.0,0.0,0.0,4.0,0.0,1233.0,9.0,195.0,14.0,0.0,10.0,0.0,0.0,50.71999999999999,0,14,0.0,137.0,1.5555555555555556,0.0,1.5555555555555556,1.0,0.0,0.0,0.0,1.4,0.5743589743589743,11.008928571428573,6.323076923076923,0.0,0,58.72,6.524444444444446
132,Woody Thompson,ATL,RB,25.0,14.0,0.0,0.0,0.0,0.0,12.0,4.67,4.0,0.0,0.0,0.0,0.0,478.0,1.0,132.0,56.0,0.0,63.40000000000001,0,534,1.0,0.0,34.142857142857146,4.0,38.142857142857146,0.0,0.07142857142857142,0.0,0.07142857142857142,3.621212121212121,0.0,0.0,0.0,0.8571428571428571,0,65.4,4.671428571428573
133,Ricky Bell,TAM,RB,22.0,11.0,0.0,0.0,0.0,0.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,436.0,1.0,148.0,88.0,0.0,61.40000000000001,0,524,1.0,0.0,39.63636363636363,8.0,47.63636363636363,0.0,0.09090909090909093,0.0,0.09090909090909093,2.9459459459459465,0.0,0.0,0.0,1.0,0,63.90000000000001,5.8090909090909095
134,Lenvil Elliott,CIN,RB,26.0,14.0,0.0,0.0,0.0,0.0,29.0,8.21,1.0,0.0,0.0,0.0,0.0,269.0,0.0,65.0,238.0,1.0,83.69999999999997,0,507,1.0,0.0,19.214285714285715,17.0,36.214285714285715,0.0,0.0,0.07142857142857142,0.07142857142857142,4.138461538461539,0.0,0.0,0.0,2.071428571428572,0,71.2,5.085714285714286
135,Larry Csonka,NYG,RB,31.0,14.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,464.0,1.0,134.0,20.0,0.0,56.4,0,484,1.0,0.0,33.142857142857146,1.4285714285714286,34.57142857142857,0.0,0.07142857142857142,0.0,0.07142857142857142,3.4626865671641784,0.0,0.0,0.0,0.14285714285714285,0,55.4,3.957142857142857
136,Billy Joe DuPree,DAL,TE,27.0,14.0,0.0,0.0,0.0,0.0,28.0,12.39,1.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,347.0,3.0,79.60000000000002,0,356,3.0,0.0,0.6428571428571429,24.785714285714285,25.42857142857143,0.0,0.0,0.21428571428571427,0.21428571428571427,3.0,0.0,0.0,0.0,2.0,0,67.6,4.828571428571427
137,Pete Banaszak,OAK,RB,33.0,14.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,214.0,5.0,67.0,14.0,0.0,50.8,0,228,5.0,0.0,15.285714285714285,1.0,16.285714285714285,0.0,0.35714285714285715,0.0,0.35714285714285715,3.194029850746269,0.0,0.0,0.0,0.14285714285714285,0,53.8,3.8428571428571434
138,John Brockington,2TM,RB,29.0,11.0,0.0,0.0,0.0,0.0,21.0,10.62,0.0,0.0,0.0,0.0,0.0,186.0,1.0,65.0,223.0,1.0,73.9,0,409,2.0,0.0,16.90909090909091,20.272727272727273,37.18181818181818,0.0,0.09090909090909093,0.09090909090909093,0.18181818181818185,2.8615384615384616,0.0,0.0,0.0,1.9090909090909087,0,63.40000000000001,5.763636363636365
139,Roosevelt Leaks,BAL,RB,24.0,11.0,0.0,0.0,0.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,237.0,3.0,59.0,39.0,1.0,48.6,0,276,4.0,0.0,21.545454545454547,3.5454545454545454,25.09090909090909,0.0,0.2727272727272727,0.09090909090909093,0.3636363636363637,4.016949152542373,0.0,0.0,0.0,0.2727272727272727,0,53.1,4.827272727272726
140,Scott Hunter,ATL,QB,30.0,7.0,70.0,151.0,898.0,3.0,0.0,0.0,3.0,0.0,898.0,2.0,151.0,70.0,1.0,28.0,0.0,0.0,44.92,0,70,1.0,128.28571428571428,10.0,0.0,10.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,2.5,0.4635761589403973,12.82857142857143,5.947019867549669,0.0,0,50.92,7.274285714285715
141,Herb Lusk,PHI,RB,24.0,11.0,0.0,0.0,0.0,0.0,5.0,20.4,1.0,0.0,0.0,0.0,0.0,229.0,2.0,52.0,102.0,1.0,54.1,0,331,3.0,0.0,20.818181818181817,9.272727272727273,30.09090909090909,0.0,0.18181818181818185,0.09090909090909093,0.2727272727272727,4.403846153846153,0.0,0.0,0.0,0.4545454545454545,0,53.6,4.872727272727271
142,Gary Parris,CLE,TE,27.0,14.0,0.0,0.0,0.0,0.0,21.0,10.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,5.0,70.3,0,213,5.0,0.0,0.0,15.214285714285715,15.214285714285715,0.0,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.0,1.5,0,61.8,4.414285714285714
143,Joe Washington,SDG,RB,24.0,13.0,1.0,1.0,32.0,0.0,31.0,7.87,1.0,0.0,32.0,1.0,1.0,217.0,0.0,62.0,244.0,0.0,80.38,0,461,0.0,2.4615384615384617,16.692307692307693,18.76923076923077,35.46153846153846,0.07692307692307693,0.0,0.0,0.0,3.5,1.0,32.0,32.0,2.3846153846153846,0,66.88,5.144615384615384
144,Larry Poole,CLE,RB,25.0,13.0,0.0,0.0,0.0,0.0,17.0,8.06,1.0,0.0,0.0,0.0,0.0,118.0,1.0,38.0,137.0,3.0,64.5,0,255,4.0,0.0,9.076923076923077,10.538461538461537,19.615384615384613,0.0,0.07692307692307693,0.2307692307692308,0.3076923076923077,3.1052631578947367,0.0,0.0,0.0,1.3076923076923077,0,58.0,4.461538461538462
145,Wendell Tyler,RAM,RB,22.0,14.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,317.0,3.0,61.0,3.0,0.0,43.0,0,320,3.0,0.0,22.642857142857146,0.21428571428571427,22.857142857142854,0.0,0.21428571428571427,0.0,0.21428571428571427,5.19672131147541,0.0,0.0,0.0,0.07142857142857142,0,50.5,3.6071428571428568
146,Duke Fergerson,SEA,WR,23.0,13.0,0.0,0.0,0.0,0.0,19.0,19.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,2.0,66.4,0,374,2.0,0.0,0.0,28.76923076923077,28.76923076923077,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,1.4615384615384617,0,58.9,4.5307692307692315
147,Clarence Harmon,WAS,RB,22.0,12.0,0.0,0.0,0.0,0.0,14.0,8.5,1.0,0.0,0.0,0.0,0.0,310.0,0.0,94.0,119.0,1.0,60.9,0,429,1.0,0.0,25.83333333333333,9.916666666666666,35.75,0.0,0.0,0.08333333333333333,0.08333333333333333,3.2978723404255317,0.0,0.0,0.0,1.1666666666666667,0,55.9,4.658333333333333
148,Lynn Dickey,GNB,QB,28.0,9.0,113.0,220.0,1346.0,14.0,0.0,0.0,1.0,0.0,1346.0,5.0,220.0,24.0,0.0,5.0,0.0,0.0,46.24,0,24,0.0,149.55555555555554,2.6666666666666665,0.0,2.6666666666666665,0.5555555555555556,0.0,0.0,0.0,4.8,0.5136363636363637,11.911504424778759,6.118181818181817,0.0,0,48.24000000000001,5.360000000000001
149,Eric Torkelson,GNB,RB,25.0,14.0,0.0,0.0,0.0,0.0,11.0,9.73,4.0,0.0,0.0,0.0,0.0,309.0,1.0,103.0,107.0,0.0,50.6,0,416,1.0,0.0,22.071428571428577,7.642857142857142,29.714285714285715,0.0,0.07142857142857142,0.0,0.07142857142857142,3.0,0.0,0.0,0.0,0.7857142857142857,0,53.1,3.7928571428571423
150,Bennie Cunningham,PIT,TE,23.0,12.0,0.0,0.0,0.0,0.0,20.0,17.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,2.0,66.7,0,347,2.0,0.0,0.0,28.91666666666667,28.91666666666667,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,1.6666666666666667,0,56.7,4.7250000000000005
